strata,count,fraction,weight
wiki_cswiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,4147,1.0,1.0
wiki_simplewiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,229,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,2401,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,12,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,73,1.0,1.0
wiki_etwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,33,1.0,1.0
wiki_kowiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,8264,1.0,1.0
wiki_arwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,1693,1.0,1.0
wiki_sqwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,235,1.0,1.0
wiki_fawiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,125,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,137,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,45457,0.2639857447697824,3.7880833333333332
wiki_etwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,27460,0.43699927166788055,2.2883333333333336
wiki_svwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,4458,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,2873928,0.004175469949142776,239.494
wiki_bswiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,81,1.0,1.0
wiki_svwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,10021,1.0,1.0
wiki_bswiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,3143,1.0,1.0
wiki_frwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,19,1.0,1.0
wiki_lvwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,41240,0.2909796314258002,3.4366666666666665
wiki_simplewiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,78410,0.15304170386430302,6.534166666666667
wiki_simplewiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,54357,0.22076273525028975,4.52975
wiki_rowiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,348,1.0,1.0
wiki_sqwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,846,1.0,1.0
wiki_simplewiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,537,1.0,1.0
wiki_cawiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,5030,1.0,1.0
wiki_fiwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,9396,1.0,1.0
wiki_fiwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,77,1.0,1.0
wiki_frwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,25339,0.4735782785429575,2.1115833333333334
wiki_trwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,9,1.0,1.0
wiki_eswiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,536,1.0,1.0
wiki_enwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,1108,1.0,1.0
wiki_lvwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,5691,1.0,1.0
wiki_cawiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,556845,0.021549982490639226,46.40375
wiki_huwiki_reverted_true_r48_r2_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_svwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,237,1.0,1.0
wiki_ruwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,48,1.0,1.0
wiki_eswiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,6871,1.0,1.0
wiki_eswiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,2536075,0.004731721262186647,211.33958333333334
wiki_sqwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,49538,0.24223828172312165,4.128166666666667
wiki_rowiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,145278,0.08260025606079378,12.1065
wiki_trwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,204778,0.05860004492670111,17.064833333333333
wiki_fiwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,186701,0.0642738924804902,15.558416666666664
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,95895,0.12513686844986704,7.99125
wiki_svwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,180039,0.06665222535117392,15.003249999999998
wiki_hewiki_reverted_true_r48_r2_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,11,1.0,1.0
wiki_huwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,55,1.0,1.0
wiki_cawiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,3,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,8745,1.0,1.0
wiki_hewiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,142348,0.084300446792368,11.862333333333332
wiki_ptwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,148,1.0,1.0
wiki_enwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,19618888,6.116554618182233E-4,1634.9073333333333
wiki_hewiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,6896,1.0,1.0
wiki_lvwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,482,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,301,1.0,1.0
wiki_hewiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,100,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,7777,1.0,1.0
wiki_fawiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,56480,0.21246458923512748,4.706666666666667
wiki_lvwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,7,1.0,1.0
wiki_trwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,164,1.0,1.0
wiki_fawiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,392638,0.030562502865234643,32.719833333333334
wiki_kowiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,103,1.0,1.0
wiki_fawiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_eswikiquote_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,32,1.0,1.0
wiki_trwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,4,1.0,1.0
wiki_enwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,6226,1.0,1.0
wiki_fiwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,87730,0.13678331243588282,7.310833333333333
wiki_arwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,3361,1.0,1.0
wiki_arwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,509185,0.02356707287135324,42.43208333333333
wiki_sqwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,385,1.0,1.0
wiki_huwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,1538,1.0,1.0
wiki_simplewiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,11211,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,5,1.0,1.0
wiki_nlwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,5,1.0,1.0
wiki_ptwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,5296,1.0,1.0
wiki_ruwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,7915,1.0,1.0
wiki_lvwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,5,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,19252,0.6233118637024725,1.6043333333333334
wiki_eswiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,1784171,0.006725812716382006,148.68091666666666
wiki_fawiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,22244,0.5394713181082539,1.8536666666666668
wiki_cawiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,26,1.0,1.0
wiki_plwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,86923,0.13805321951612345,7.2435833333333335
wiki_enwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,17,1.0,1.0
wiki_lvwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,222,1.0,1.0
wiki_simplewiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,1452,1.0,1.0
wiki_ptwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,515583,0.02327462309657223,42.96525
wiki_svwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,7,1.0,1.0
wiki_huwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,76,1.0,1.0
wiki_svwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,44,1.0,1.0
wiki_hewiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,5565,1.0,1.0
wiki_nlwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,8407,1.0,1.0
wiki_cswiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,2019,1.0,1.0
wiki_trwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,18768,0.639386189258312,1.564
wiki_cawiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,1893,1.0,1.0
wiki_etwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,45119,0.2659633413861123,3.759916666666667
wiki_fiwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,1257,1.0,1.0
wiki_etwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,2,1.0,1.0
wiki_nlwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,179,1.0,1.0
wiki_enwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,9618,1.0,1.0
wiki_eswiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,347,1.0,1.0
wiki_cswiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,4570,1.0,1.0
wiki_lvwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,175,1.0,1.0
wiki_arwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,46107,0.2602641681306526,3.84225
wiki_fiwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,207,1.0,1.0
wiki_ptwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,10684,1.0,1.0
wiki_plwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,221941,0.05406842359005321,18.495083333333334
wiki_rowiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,19,1.0,1.0
wiki_bswiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,21,1.0,1.0
wiki_sqwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,28,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,5508,1.0,1.0
wiki_bswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,2553,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,15856,0.756811301715439,1.3213333333333332
wiki_hewiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,864971,0.013873297486274106,72.08091666666667
wiki_plwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,1529,1.0,1.0
wiki_svwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,591,1.0,1.0
wiki_enwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,155566,0.07713767789876966,12.963833333333334
wiki_plwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_true_nearest.threshold_maybebad_true,4,1.0,1.0
wiki_frwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,3212,1.0,1.0
wiki_lvwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,12288,0.9765625,1.024
wiki_eswiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,3644,1.0,1.0
wiki_kowiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,393127,0.030524486997840394,32.76058333333333
wiki_eswikiquote_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,4,1.0,1.0
wiki_svwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,43196,0.27780350032410406,3.599666666666667
wiki_fawiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,152620,0.07862665443585376,12.718333333333332
wiki_cawiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,128869,0.09311781731836206,10.739083333333333
wiki_svwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,67,1.0,1.0
wiki_etwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,853,1.0,1.0
wiki_rowiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,1285,1.0,1.0
wiki_ptwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,1256,1.0,1.0
wiki_srwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,69250,0.17328519855595667,5.770833333333334
wiki_fiwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,215,1.0,1.0
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,311189,0.03856177435577736,25.932416666666665
wiki_cawiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,5003,1.0,1.0
wiki_eswiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,525573,0.022832223116484293,43.79775
wiki_srwiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,2651,1.0,1.0
wiki_etwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,224153,0.05353486234848519,18.679416666666665
wiki_plwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,50,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,259,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,5821,1.0,1.0
wiki_srwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,4127,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,6,1.0,1.0
wiki_itwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,1656192,0.007245536749362393,138.016
wiki_eswiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,68,1.0,1.0
wiki_frwiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,21362,0.5617451549480386,1.7801666666666667
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,2986,1.0,1.0
wiki_sqwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,1,1.0,1.0
wiki_enwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,304120,0.03945810864132579,25.343333333333334
wiki_ruwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,10098,1.0,1.0
wiki_sqwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,12095,0.9921455146754857,1.0079166666666666
wiki_rowiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,8,1.0,1.0
wiki_etwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,56,1.0,1.0
wiki_plwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,54,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,38469,0.3119394837401544,3.20575
wiki_itwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,334483,0.035876262769707276,27.873583333333336
wiki_itwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,7,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,2049,1.0,1.0
wiki_plwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,119,1.0,1.0
wiki_eswikiquote_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,4594,1.0,1.0
wiki_eswiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,107,1.0,1.0
wiki_srwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,97152,0.12351778656126482,8.096
wiki_frwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,1390,1.0,1.0
wiki_enwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,7366566,0.0016289815363087767,613.8805
wiki_fiwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,400137,0.02998972851798259,33.34475
wiki_frwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,1034081,0.011604506803625635,86.17341666666667
wiki_trwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,19,1.0,1.0
wiki_ptwiki_reverted_true_r48_r2_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,6,1.0,1.0
wiki_fawiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,129,1.0,1.0
wiki_eswikiquote_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,7,1.0,1.0
wiki_ruwiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,85,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,85,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_false_nearest.threshold_maybebad_true,254,1.0,1.0
wiki_svwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,51,1.0,1.0
wiki_trwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,29529,0.40638016864777,2.46075
wiki_ruwiki_reverted_false_r48_false_r2_false_hasup_true_controversial_anon_true_nearest.threshold_maybebad_true,555,1.0,1.0
wiki_kowiki_reverted_true_r48_r2_hasup_false_controversial_anon_nearest.threshold_maybebad_true,106,1.0,1.0
wiki_eswiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,217,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,128833,0.09314383737085995,10.736083333333333
wiki_hewiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,8453,1.0,1.0
wiki_lvwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,55,1.0,1.0
wiki_huwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,4477,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,14071,0.8528178523203752,1.1725833333333333
wiki_trwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,740,1.0,1.0
wiki_svwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,1625,1.0,1.0
wiki_cawiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,32971,0.36395620393679295,2.747583333333333
wiki_svwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,4,1.0,1.0
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,2207,1.0,1.0
wiki_fawiki_reverted_true_r48_r2_hasup_true_controversial_anon_false_nearest.threshold_maybebad_true,7661,1.0,1.0
wiki_itwiki_reverted_true_r48_r2_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,19354,0.6200268678309393,1.6128333333333333
wiki_etwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,119,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_false_nearest.threshold_maybebad_true,6813,1.0,1.0
wiki_bswiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,6,1.0,1.0
wiki_arwiki_reverted_true_r48_true_r2_false_hasup_true_controversial_true_anon_false_nearest.threshold_maybebad_true,225,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,25164,0.47687172150691465,2.097
wiki_srwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,24971,0.4805574466381002,2.0809166666666665
wiki_bswiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,28,1.0,1.0
wiki_rowiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,695,1.0,1.0
wiki_arwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_nearest.threshold_maybebad_true,22,1.0,1.0
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_false_controversial_true_anon_true_nearest.threshold_maybebad_true,5401,1.0,1.0
wiki_ruwiki_reverted_false_r48_false_r2_false_hasup_false_controversial_anon_true_nearest.threshold_maybebad_true,899068,0.01334715505390026,74.92233333333334
wiki_hewiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_true_nearest.threshold_maybebad_true,185,1.0,1.0
wiki_rowiki_reverted_true_r48_r2_hasup_false_controversial_anon_false_nearest.threshold_maybebad_true,1208,1.0,1.0
wiki_itwiki_reverted_true_r48_true_r2_false_hasup_false_controversial_false_anon_true_nearest.threshold_maybebad_true,11764,1.0,1.0
wiki_frwiki_reverted_true_r48_true_r2_true_hasup_true_controversial_false_anon_false_nearest.threshold_maybebad_true,48848,0.2456600065509335,4.070666666666667
